Luas_Tanah_m2,Luas_Bangunan_m2,Jumlah_Kamar,Umur_Bangunan_th,Jarak_ke_Pusat_km,Harga_Juta
451.65154932049,278.8318287485042,2,25.85356863040552,1.121331562619838,4849781188.109333
292.7040088620428,308.3785758919416,3,28.38346386400898,6.453724530323343,5000000000.0
413.34806982382815,322.88424617856396,4,11.199279488392587,12.721611449139102,5000000000.0
453.24108496557193,322.15871283398496,3,8.122340194306613,19.642537382521045,4115374972.745009
193.10156373733875,63.746258128015434,1,19.319986297170473,13.0044570133167,904438710.7500384
99.52336603745454,212.93551273995516,2,12.262025132942892,5.936268040219036,3929358352.086952
152.57082314387375,51.29674120615839,1,0.7615906698103458,13.046108358892615,1008838680.190087
242.19850488181535,233.32568645978216,1,4.684577920985711,11.259722214601254,2211087673.485676
418.1066446651219,193.3662855081495,1,21.479166865421927,15.817062507871729,3134613713.9219484
437.32876246535454,358.4505476205709,1,19.76771825730454,3.0326321377122096,5000000000.0
53.128458739035814,159.83855464426912,2,0.8128797751045047,15.459530147538532,2657276892.6080103
279.8362861599046,73.31479607821417,1,6.6591648579884835,11.284064994846096,1990390770.3603292
237.83495141695056,82.90692235954927,2,6.932243897642142,19.2968480733209,1893242960.3884559
149.9485147118286,311.7589337354647,2,20.15678230796185,7.495571154735035,4336796942.657913
103.93941530015726,258.7406834270166,3,0.5913161326309246,13.019815969545014,3981093500.3766236
201.9268271316326,67.4153901654324,4,3.123257459537215,18.708534004690332,2366071458.950082
474.3093667606336,61.11951826254905,4,23.99748256119568,2.947684831822906,4196857330.739352
195.44131940933985,289.3585786398744,2,5.356339861630008,18.80734125749257,3331277092.104092
283.45577978451473,56.922312354751604,3,19.58238323555624,14.069828723715453,1957171387.4635353
366.35853150283003,334.0882219374318,2,7.145483431401796,2.2889041229982663,5000000000.0
213.63332107068229,291.3096240479036,2,2.983241782780355,6.718307771989509,2951362570.965565
487.3019372244323,60.09904883750291,2,7.295165729983623,14.455269684260351,2284109718.807569
483.1012827239501,61.38995421152101,3,21.668007955669776,2.279661427906662,3352330984.0758896
163.30203312141387,395.0566440454349,4,25.67089404318857,12.061238743349191,4492466237.630438
273.7618276515734,168.4801944297645,3,24.906595937009747,7.571778082106178,3604547308.706683
185.39523941754635,167.13759441474963,1,11.915505888553644,12.797394837582065,2678226006.585219
178.17822246986043,330.73583988527594,3,20.042554097119385,1.869098642437744,5000000000.0
66.59912630953976,380.48197363202775,3,6.149528862474629,17.55919931689515,3393756074.719494
324.3039502909536,394.8203936144622,3,8.794431907830397,19.49629041437054,4099983478.9572005
276.2055604529877,308.7499285458084,3,26.890074555633593,19.40867925042814,4594942758.738735
73.16543806249521,169.21604664643883,4,0.39005770532208106,15.24338480311557,2633326693.08761
175.39090890647515,60.895265178507444,1,2.5652559256340424,3.471638562482007,1741701497.0948355
458.7196486849942,317.54435889315164,4,6.23658765438082,15.407000722651429,5000000000.0
157.8028508001376,236.60957240224786,4,0.7959661162145915,1.4671514127172287,3821452978.166232
115.20269244105039,186.96214342138123,3,5.443063052693919,1.4203474790509478,3480007937.939141
270.2537421249034,365.3511224850523,2,17.491246829090766,7.148594163841284,3772830008.0719633
493.5427043497703,71.14306845327599,2,12.642736517774939,10.28422061768865,2581909752.6554265
158.92487218017519,212.27128858761787,4,26.780151332309245,15.63774093834807,3779193060.5501475
352.4609963326453,34.20084856394506,4,24.523306852153226,13.982612155523599,1892086891.143314
392.7288268979229,203.4044375378267,3,10.25452055093628,9.472151421158218,4338195577.719882
156.93689479657985,50.83221200227982,4,7.782703002938774,6.1989066593516515,2482601383.2056375
377.6973568753368,73.96262901918661,3,11.390772245018008,19.945365502996513,2284793208.307203
215.50240972366396,73.48471130752881,2,17.708848275444232,9.097444742483486,2161779785.807825
334.53762376711074,270.2078117829435,2,8.041909224686288,9.576353462263834,4837399753.272777
335.08836984240264,306.03660532820663,1,18.72446723547402,4.108852602641715,4338271511.536107
291.0986078336413,245.84644308594906,2,12.282349565737213,16.101381426248658,3076450646.9248185
90.63039652448373,386.0038429355805,4,16.561415425559407,14.179962289848284,5000000000.0
425.88612301515707,168.7021144237705,2,13.0837958740595,5.194622642986447,4202326656.768386
194.35102923728113,135.71347192428846,3,8.83397278625753,2.5652398667010115,3261547003.9319897
133.9333296799344,351.3816774301003,2,28.453599208864702,13.929486739419549,3932050440.884884
68.34881369964376,112.73046025219747,1,22.908173824792826,13.435713071341569,1348197554.1985803
315.90182443470883,386.3923395930262,2,4.203395272993577,6.191931012965977,4616312024.88586
354.9039628290271,34.49715563523205,3,26.054039276937385,19.066407682757795,1427974632.1598408
57.46452301753527,388.85516588182645,3,14.62293594748541,3.870099943837104,5000000000.0
280.44187623467644,45.969167421713166,4,26.83656680682274,9.214361219809437,2207361912.3988667
151.92309883907208,359.7229520682863,2,23.995657678419455,18.928702483184377,3456205865.6576447
340.32775568425245,225.24941036193096,3,12.756405134077003,8.974819021596325,3681937973.28406
128.46489305224617,397.39697456414115,1,0.674079249603522,13.131993005617625,4322155220.955233
360.92198214610966,57.30472895209758,4,8.060320781548382,8.554293561293091,2990959765.0284505
224.03090583524184,234.9260852284887,1,16.249026439826007,6.210088844624731,3728493176.0253153
471.52849493153053,388.64193817906664,2,19.00434659478442,19.695575311236738,3960181388.2286572
111.88442486569696,223.54620234295507,2,7.736630562996068,8.777346119985818,3101749101.3503804
203.47985797261632,262.8774961100471,2,4.180682222184724,17.987884869903553,2796287827.9684134
101.06308455826507,287.42701492430837,4,25.047907103978975,5.369137511930638,5000000000.0
466.1121282253533,198.1801939640761,3,29.532065421106562,5.048989376476583,3853824477.8100743
444.80270902144144,262.1964896311035,4,15.770705469080575,1.5915475748057157,5000000000.0
166.07373247182002,246.19629541154708,1,5.150378575449105,13.381669682141816,3007769944.17293
346.99282071538056,363.42846388166595,4,8.169219795581068,8.002000530751461,5000000000.0
417.7499900905471,46.815160726339414,1,0.551720296424002,17.422806746953103,1461218347.9531841
299.84036521975804,133.9563801491252,4,27.42896419681497,9.990988227139585,3448530376.228781
288.3427602602029,381.6522491083267,3,3.532532486704234,19.395675130379715,4705976494.221542
158.83353090520325,359.39760003963903,1,17.295494265427607,4.524984798359302,3816208894.9762974
91.89624551265464,198.5929985307138,2,8.22165662061618,17.503840191156605,2896894152.688574
453.747091078997,259.4490611865686,2,16.6253400754738,15.755340203043094,4948401962.446432
455.18812572349873,132.6310377030191,4,19.542611650555926,15.647515048236988,3157556631.4923415
334.8956557729706,99.60482909779168,2,24.892254111216047,17.050881334220865,1689188121.3846774
202.5634059719153,201.5684098277934,1,6.1926381528180965,15.45945582791698,2375673560.226318
207.1443085756974,160.74032436963955,2,0.32987485975441433,12.898186110996892,3626698308.7232985
376.68005549160773,245.95276138482268,3,4.106568902064218,3.4936526759653637,4307466074.635055
453.6996169786597,58.76181567704439,3,27.000559255443154,1.6179974103337864,4838147616.472436
449.18889091930276,390.5260788364816,4,26.216702326875456,18.49610910849805,5000000000.0
400.9439956359307,394.8979754574531,1,17.922393065109247,12.716355975894023,4083678430.8444715
338.9142407694295,288.3198341873057,3,18.0155058130096,16.13420852854735,4506527613.532629
87.86298424777198,228.35565554732455,3,19.951100236387664,10.148924678738451,4124993933.494606
122.73292134257619,144.52521802594129,1,5.261138358703487,3.228855590285495,2085208514.9865468
454.34938483718565,331.104157291571,2,27.432358377748795,3.3785300518484584,5000000000.0
322.89307684681546,283.35053384493534,2,12.563115746762193,14.025740457350455,3452181501.332034
54.13867322748334,90.16826755760978,4,11.494155847484924,9.175812003089792,2038072473.2496727
95.66219428971445,367.04305826272173,2,15.567531158485126,4.8099698073063974,3768840718.867887
348.5757960986251,334.3387798815725,1,1.4089790032516514,10.340296388087301,3314138824.078772
52.277712730798406,381.4259679180119,3,4.988501062682382,2.2199698044275475,4737135541.718328
122.3636231378744,298.5162181036932,2,22.141008492791112,12.057456636373576,3106015258.996077
296.93020521496373,256.96362249624224,4,2.483960037753794,6.1108746842668555,5000000000.0
361.35283896171194,184.74992342752898,2,18.094563283991647,16.153622912106577,2236797153.8791556
343.3825667761702,375.1095388409849,1,7.360473290439629,6.896877219547902,4821662820.763462
150.9211892572519,350.4436391151511,4,11.678868421259295,9.649182832554223,5000000000.0
370.4806496063911,46.73090793929008,2,8.660812103120996,1.220790258253912,2208030980.97628
156.76208937356003,39.755780563983244,4,10.670181493948474,2.3764908680966186,2731630686.6707063
196.4298641716705,169.29144574487836,1,21.571377155527365,8.457377571727012,2888499514.622121
385.9211323031109,329.9047323892782,3,8.913651468695251,10.118837859625346,4151786000.4363303
342.3348045712466,395.2921678465294,1,16.992139208906917,12.40039041426677,5000000000.0
432.1505347223801,85.65424970830543,1,14.28151206597299,6.541588995476761,2947037488.1952095
345.9258015351545,249.82836468029,1,19.910134960879443,14.204655836404308,2793158162.3059216
305.7388715009622,170.92961695347796,1,28.10489217974274,17.342325546594886,2226887359.652802
92.15364552264161,388.8683271914032,3,21.97716291630751,15.817168788973646,4957138653.016655
215.4721113767451,341.5840015602122,3,6.448211357722703,1.7527576816187858,5000000000.0
169.34106545677645,340.181620743121,4,0.9354940518385402,10.12963199789875,5000000000.0
159.79533952058762,203.416469124139,2,7.867921328994752,2.9936733899453225,2781922478.4718366
487.85474963860054,183.4832158649361,3,17.852337921007646,5.598855301388022,4711412468.331701
226.89397610004218,131.1606166143613,3,1.5427744045275105,19.74658927207578,1942711691.63461
451.420949829701,50.85893376084303,2,14.89098741603709,3.707415315128751,3148774252.54253
334.0123816987683,349.9472792143697,3,17.905285467506676,10.478874915575766,4371787813.802511
407.66508659374176,330.7733733781287,1,10.027316724508825,12.744958952044263,3550664269.705034
276.18669189733646,399.8955391158683,1,23.12736611237466,14.346834440337975,4847328508.526738
309.6067480818616,398.755629717345,2,3.1979475940131543,11.633324986251369,5000000000.0
271.63296221848873,235.50973107297216,4,2.254133452074263,1.1856461009644894,5000000000.0
137.85934450912004,314.52534361678886,4,21.8456626861081,7.202764856635846,3970331149.111515
375.1034518676774,379.56332005649836,2,14.864739486185954,10.836521224309518,4679091164.20146
176.3475630983851,344.36953455064224,2,20.65207189283208,2.6694634837518336,5000000000.0
60.942184894154224,121.51879764498314,1,13.044820158112387,7.661911692974434,1685672653.8207555
340.46253315822554,196.7013300647346,4,7.392060997173204,1.6308590670359648,5000000000.0
129.699805733172,77.78898360605314,3,24.573069530225993,2.4929914459453943,2597457103.960936
473.20636295881144,382.99888008572725,1,23.982476369069378,8.541542247830325,5000000000.0
479.2678596511643,254.2846147468256,2,20.840894125632804,3.521599326818147,4737504306.389392
461.68897559920185,114.5978380362812,4,8.164354116898881,11.783276116969605,3740072392.635549
216.57141511494999,278.529253230167,3,17.706920006072615,14.099834413608049,3853405972.863657
56.95547743799034,258.7074489694214,3,10.829216908200804,16.211147283072574,3764785402.7495804
467.74335316447645,162.52020567215098,1,2.7474621997990245,4.8028546406513914,4200301064.624096
242.68286674279145,72.01630911386275,4,27.519407263867283,4.182169062922325,2749685965.13289
484.9946685696513,278.48208236933584,4,4.104558927568842,2.986788966353605,4916554998.396238
483.6289896901638,222.51384933440352,2,28.50712061462407,13.092174741329098,2705727106.030534
433.854254960312,315.75780494218657,4,13.380173188738672,14.423038803251123,5000000000.0
182.50200143131357,222.46049541143756,4,5.553987865158589,1.6001367516871987,3698208192.4086146
223.29397787086637,345.30715511785985,1,16.257028421350743,18.788032678630106,2278447050.417433
433.0115021825856,234.20553034655964,4,26.18837507629225,1.9874543893779757,5000000000.0
192.61490232032494,237.54704946809292,3,21.966746592286835,11.28463037072034,5000000000.0
126.27173600874161,354.36183298358765,1,24.196834435843492,14.472149869567412,3421371786.404663
300.56056810625756,179.2886604985869,1,19.763501001321522,17.548413351175626,2578576155.711722
471.2696483723514,79.58563452673707,2,20.768296935535574,14.567651710516127,2451605308.959735
363.21340850373787,40.64959023593542,4,25.47586954695958,16.232833578326044,2364805631.6431913
306.52752654021424,309.40078459923905,2,7.490040265775578,7.449553658313315,4988784538.154169
93.72942219684583,259.51453400078196,3,14.682748909294215,16.481677161183732,3316130089.607602
326.75325201462636,290.5095141967127,1,6.636283254588067,2.5221820813088276,4434871007.787808
495.5242325469185,108.79673975829697,1,29.63004023989941,18.001516465150026,2100496047.5125568
113.03780685643582,80.4574459671048,1,28.321780190598396,11.404255146920988,1275332334.4357576
283.24834356368154,35.38152629711632,3,1.182804341055177,16.52865762928738,2180304231.436363
444.81788236757995,159.71739675844088,3,21.167255175470654,9.594047405847702,3742149219.5791078
383.345877989392,248.26954413621425,2,27.757449522469976,13.227976208733974,3272558743.712802
363.6570834478706,175.13029668690095,2,5.417260353820006,11.001650557786151,3499736614.14995
366.11783779419915,191.86572114877976,2,17.038356916578884,14.900200913351306,2662574071.7563477
211.77101804888983,364.5387169626869,4,27.464648927641257,2.550969658581202,5000000000.0
182.116329919022,158.85452279862113,1,1.0183793575739652,2.146689595820712,2665663736.14109
414.2125199653311,220.17611098913,1,20.922608017405196,5.694961446192782,4407874719.909681
414.55102760563136,319.95161471422296,2,8.920470221176522,4.0313489221505785,5000000000.0
440.18254336104667,176.72082945886996,1,27.73188586129591,17.56388776525183,2466042630.8937397
460.9582486504121,260.17207908431317,2,29.131747354961032,5.165065759802842,5000000000.0
280.10407948742204,349.0745722362957,4,28.32799467340302,19.541439860563496,5000000000.0
275.68233260923984,381.3226307533276,4,14.226426499723914,7.40102004365103,5000000000.0
409.23283053504883,84.41718794374404,3,25.861279529679404,4.460240398085286,3558488038.985545
342.4837688499943,372.8374213097529,4,25.33648195605211,16.004271635707106,4313142009.783509
365.8850947659665,212.08302843942914,2,9.573014197297669,13.515447734516647,2812043765.960121
408.10670124624545,125.55042367061459,4,24.86746422452032,10.46571861260964,3556091957.1655936
450.50240381790485,199.88022980815668,3,1.1102290414647786,11.551907467814994,3668706660.0164485
202.09782058319112,392.61205285562653,1,17.88809635446159,14.664833787173013,3756799594.1431465
219.01232868797482,212.26869477736176,2,6.900265118631092,5.340640085294676,3440215346.673348
92.29187292839106,151.63809580637803,1,3.6170065733183643,19.930344405078095,1876311183.4538069
310.2260634482783,264.35831609718855,3,2.3085960488762747,19.52107008078888,3658294557.566815
66.17402320853394,118.85387894793143,3,20.888663276344193,13.356188040591801,2434089160.0716257
259.5191081596071,58.06943140020565,3,10.196248913041984,4.791306567653757,2724869890.378533
294.1900856184095,77.6854971069402,1,21.743003145862843,13.924336606194535,1222326069.554032
178.94356345772798,77.3769604143758,1,1.960690223968271,2.371769770604341,1736039433.8734744
315.87496725605484,86.2039965995489,1,9.45871013491831,1.5823975419103151,2738743230.174193
63.72511247257224,81.36605388028175,1,16.184738771260115,5.89597488171306,1140654846.440322
66.80668493714649,267.1236555771894,3,23.721694945168906,9.78983617804701,3909781906.614164
420.17025229684623,97.29563122768359,3,9.562575087962097,17.49717760275923,3148881269.4518905
212.0857886350683,157.8968948298294,2,18.776741293110273,14.816212325559853,2953939739.064749
107.17723069334815,361.8117116652244,2,26.579332447085616,15.11142390279964,3780503837.3029127
285.00946702466194,205.36580689726276,1,18.475895645469137,9.084373354513431,3628545672.1698356
396.49709889437486,276.99636325278004,4,6.988784242609013,7.572764858392295,5000000000.0
147.11946237357944,93.75835234460304,4,0.7320234466961406,8.049736496707451,2644143073.1755567
330.3007141185501,101.14693695920819,3,26.102966217027898,19.765341710985098,2087370233.3119988
88.4063592471956,45.12138801859718,3,0.6380823255116141,1.7620746368371671,1973494673.5680306
